Discipline,Gender,Event,phase,Eventunit,ENG Description,KOR Description,ENG longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,KOR unit Description,Old unit
CCS,-,------------------,MEET,000400--,Cross-Country Skiing TCM,KOR,Cross-Country Skiing Team Captain Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Team Captain Meeting,KOR,CC0000T04
CCS,-,------------------,MEET,000500--,Cross-Country Skiing TCM,KOR,Cross-Country Skiing Team Captain Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Team Captain Meeting,KOR,CC0000T05
CCS,-,------------------,MEET,000600--,Cross-Country Skiing TCM,KOR,Cross-Country Skiing Team Captain Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Team Captain Meeting,KOR,CC0000T06
CCS,-,------------------,MEET,000700--,Cross-Country Skiing TCM,KOR,Cross-Country Skiing Team Captain Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Team Captain Meeting,KOR,CC0000T07
CCS,M,------------------,----,--------,Men's Cross-Country Skiing,KOR,Men's Cross-Country Skiing,KOR,Gender,,N,0,NONE,N,N,,,CCM000000
CCS,M,10KM----03030-----,----,--------,"Men's 10km Classic, Visually Impaired",KOR,"Men's 10km Classic, Visually Impaired",KOR,Event,,N,0,NONE,N,N,,,CCM310000
CCS,M,10KM----03030-----,FNL-,--------,"Men's 10km Classic, Visually Impaired",KOR,"Men's 10km Classic, Visually Impaired",KOR,Phase,,N,0,NONE,N,N,,,CCM310100
CCS,M,10KM----03030-----,FNL-,000100--,"Men's 10km Classic, Visually Impaired",KOR,"Men's 10km Classic, Visually Impaired",KOR,Unit,,Y,1,ATH,Y,Y,,,CCM310101
CCS,M,10KM----03030-----,VICT,FLOWER--,"Men's 10km Classic, Vis. Imp. Flowers",KOR,"Men's 10km Classic, Visually Impaired, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM310M02
CCS,M,10KM----03030-----,VICT,MEDAL---,"Men's 10km Classic, Vis. Imp. Vict. Cer.",KOR,"Men's 10km Classic, Visually Impaired, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM310M01
CCS,M,10KM----09070-----,----,--------,"Men's 10km, Sitting",KOR,"Men's 10km, Sitting",KOR,Event,,N,0,NONE,N,N,,,CCM210000
CCS,M,10KM----09070-----,FNL-,--------,"Men's 10km, Sitting",KOR,"Men's 10km, Sitting",KOR,Phase,,N,0,NONE,N,N,,,CCM210100
CCS,M,10KM----09070-----,FNL-,000100--,"Men's 10km, Sitting",KOR,"Men's 10km, Sitting",KOR,Unit,,Y,1,ATH,Y,Y,,,CCM210101
CCS,M,10KM----09070-----,VICT,FLOWER--,"Men's 10km, Sitting, Flower Ceremony",KOR,"Men's 10km, Sitting, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM210M02
CCS,M,10KM----09070-----,VICT,MEDAL---,"Men's 10km, Sitting, Victory Ceremony",KOR,"Men's 10km, Sitting, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM210M01
CCS,M,10KM----12050-----,----,--------,"Men's 10km Classic, Standing",KOR,"Men's 10km Classic, Standing",KOR,Event,,N,0,NONE,N,N,,,CCM110000
CCS,M,10KM----12050-----,FNL-,--------,"Men's 10km Classic, Standing",KOR,"Men's 10km Classic, Standing",KOR,Phase,,N,0,NONE,N,N,,,CCM110100
CCS,M,10KM----12050-----,FNL-,000100--,"Men's 10km Classic, Standing",KOR,"Men's 10km Classic, Standing",KOR,Unit,,Y,1,ATH,Y,Y,,,CCM110101
CCS,M,10KM----12050-----,VICT,FLOWER--,"M 10km Classic, Standing Flower Ceremony",KOR,"Men's 10km Classic, Standing, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM110M02
CCS,M,10KM----12050-----,VICT,MEDAL---,"M 10km Classic, Standing Vict. Ceremony",KOR,"Men's 10km Classic, Standing, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM110M01
CCS,M,15KM----09070-----,----,--------,"Men's 15km, Sitting",KOR,"Men's 15km, Sitting",KOR,Event,,N,0,NONE,N,N,,,CCM220000
CCS,M,15KM----09070-----,FNL-,--------,"Men's 15km, Sitting",KOR,"Men's 15km, Sitting",KOR,Phase,,N,0,NONE,N,N,,,CCM220100
CCS,M,15KM----09070-----,FNL-,000100--,"Men's 15km, Sitting",KOR,"Men's 15km, Sitting",KOR,Unit,,Y,1,ATH,Y,Y,,,CCM220101
CCS,M,15KM----09070-----,VICT,FLOWER--,"Men's 15km, Sitting, Flower Ceremony",KOR,"Men's 15km, Sitting, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM220M02
CCS,M,15KM----09070-----,VICT,MEDAL---,"Men's 15km, Sitting, Victory Ceremony",KOR,"Men's 15km, Sitting, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM220M01
CCS,M,20KM----03030-----,----,--------,"Men's 20km Free, Visually Impaired",KOR,"Men's 20km Free, Visually Impaired",KOR,Event,,N,0,NONE,N,N,,,CCM320000
CCS,M,20KM----03030-----,FNL-,--------,"Men's 20km Free, Visually Impaired",KOR,"Men's 20km Free, Visually Impaired",KOR,Phase,,N,0,NONE,N,N,,,CCM320100
CCS,M,20KM----03030-----,FNL-,000100--,"Men's 20km Free, Visually Impaired",KOR,"Men's 20km Free, Visually Impaired",KOR,Unit,,Y,1,ATH,Y,Y,,,CCM320101
CCS,M,20KM----03030-----,VICT,FLOWER--,"Men's 20km Free, Vis. Imp. Flowers",KOR,"Men's 20km Free, Visually Impaired, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM320M02
CCS,M,20KM----03030-----,VICT,MEDAL---,"Men's 20km Free, Vis. Imp. Vict. Cer.",KOR,"Men's 20km Free, Visually Impaired, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM320M01
CCS,M,20KM----12050-----,----,--------,"Men's 20km Free, Standing",KOR,"Men's 20km Free, Standing",KOR,Event,,N,0,NONE,N,N,,,CCM120000
CCS,M,20KM----12050-----,FNL-,--------,"Men's 20km Free, Standing",KOR,"Men's 20km Free, Standing",KOR,Phase,,N,0,NONE,N,N,,,CCM120100
CCS,M,20KM----12050-----,FNL-,000100--,"Men's 20km Free, Standing",KOR,"Men's 20km Free, Standing",KOR,Unit,,Y,1,ATH,Y,Y,,,CCM120101
CCS,M,20KM----12050-----,VICT,FLOWER--,"M 20km Free, Standing, Flower Ceremony",KOR,"Men's 20km Free, Standing, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM120M02
CCS,M,20KM----12050-----,VICT,MEDAL---,"M 20km Free, Standing, Victory Ceremony",KOR,"Men's 20km Free, Standing, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM120M01
CCS,M,SPRINT--03030-----,----,--------,"Men's 1km Sprint Free, Visually Impaired",KOR,"Men's 1km Sprint Free, Visually Impaired",KOR,Event,,N,0,NONE,N,N,,,CCM302000
CCS,M,SPRINT--03030-----,FNL-,--------,"M 1km Sprint Free Finals, Vis. Impaired",KOR,"Men's 1km Sprint Free Finals, Visually Impaired",KOR,Phase,,N,0,NONE,N,N,Finals,KOR,CCM302100
CCS,M,SPRINT--03030-----,FNL-,000100--,"M 1km Sprint Free Final, Vis. Impaired",KOR,"Men's 1km Sprint Free Final, Visually Impaired",KOR,Unit,,Y,1,ATH,Y,Y,Final,KOR,CCM302101
CCS,M,SPRINT--03030-----,QUAL,000100--,M 1km Sprint Free Qual. Vis. Impaired,KOR,"Men's 1km Sprint Free Qualification, Visually Impaired",KOR,Unit,,Y,0,ATH,Y,Y,Qualification,KOR,CCM302901
CCS,M,SPRINT--03030-----,SFNL,--------,"Men's 1km Sprint Free SF, Vis. Impaired",KOR,"Men's 1km Sprint Free Semifinals, Visually Impaired",KOR,Phase,,Y,0,ATH,Y,N,Semifinals,KOR,CCM302200
CCS,M,SPRINT--03030-----,SFNL,000100--,"Men's 1km Sprint Free SF1, Vis. Impaired",KOR,"Men's 1km Sprint Free Semifinal 1, Visually Impaired",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 1,KOR,CCM302201
CCS,M,SPRINT--03030-----,SFNL,000200--,"Men's 1km Sprint Free SF2, Vis. Impaired",KOR,"Men's 1km Sprint Free Semifinal 2, Visually Impaired",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 2,KOR,CCM302202
CCS,M,SPRINT--03030-----,VICT,FLOWER--,"M 1km Sprint Free, Vis. Imp. Flowers",KOR,"Men's 1km Sprint Free, Visually Impaired Classic, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM302M02
CCS,M,SPRINT--03030-----,VICT,MEDAL---,"M 1km Sprint Free, Vis. Imp, Vict. Cer.",KOR,"Men's 1km Sprint Free, Visually Impaired, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM302M01
CCS,M,SPRINT--09070-----,----,--------,"Men's 1km Sprint, Sitting",KOR,Men's 1km Sprint Sitting,KOR,Event,,N,0,NONE,N,N,,,CCM202000
CCS,M,SPRINT--09070-----,FNL-,--------,"Men's 1km Sprint Finals, Sitting",KOR,"Men's 1km Sprint Finals, Sitting",KOR,Phase,,N,0,NONE,N,N,Finals,KOR,CCM202100
CCS,M,SPRINT--09070-----,FNL-,000100--,"Men's 1km Sprint Final, Sitting",KOR,"Men's 1km Sprint Final, Sitting",KOR,Unit,,Y,1,ATH,Y,Y,Final,KOR,CCM202101
CCS,M,SPRINT--09070-----,QUAL,000100--,"Men's 1km Sprint Qualification, Sitting",KOR,"Men's 1km Sprint Qualification, Sitting",KOR,Unit,,Y,0,ATH,Y,Y,Qualification,KOR,CCM202901
CCS,M,SPRINT--09070-----,SFNL,--------,"Men's 1km Sprint Semifinals, Sitting",KOR,"Men's 1km Sprint Semifinals, Sitting",KOR,Phase,,Y,0,ATH,Y,N,Semifinals,KOR,CCM202200
CCS,M,SPRINT--09070-----,SFNL,000100--,"Men's 1km Sprint Semifinal 1, Sitting",KOR,"Men's 1km Sprint Semifinal 1, Sitting",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 1,KOR,CCM202201
CCS,M,SPRINT--09070-----,SFNL,000200--,"Men's 1km Sprint Semifinal 2, Sitting",KOR,"Men's 1km Sprint Semifinal 2, Sitting",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 2,KOR,CCM202202
CCS,M,SPRINT--09070-----,VICT,FLOWER--,"M 1km Sprint, Sitting, Flower Ceremony",KOR,"Men's 1km Sprint, Sitting, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM202M02
CCS,M,SPRINT--09070-----,VICT,MEDAL---,"M 1km Sprint, Sitting, Victory Ceremony",KOR,"Men's 1km Sprint Sitting, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM202M01
CCS,M,SPRINT--12050-----,----,--------,"Men's 1km Sprint Free, Standing",KOR,"Men's 1km Sprint Free, Standing",KOR,Event,,N,0,NONE,N,N,,,CCM102000
CCS,M,SPRINT--12050-----,FNL-,--------,"Men's 1km Sprint Free Finals, Standing",KOR,"Men's 1km Sprint Free Finals, Standing",KOR,Phase,,N,0,NONE,N,N,Finals,KOR,CCM102100
CCS,M,SPRINT--12050-----,FNL-,000100--,"Men's 1km Sprint Free Final, Standing",KOR,"Men's 1km Sprint Free Final, Standing",KOR,Unit,,Y,1,ATH,Y,Y,Final,KOR,CCM102101
CCS,M,SPRINT--12050-----,QUAL,000100--,Men's 1km Sprint Free Qual. Standing,KOR,"Men's 1km Sprint Free Qualification, Standing",KOR,Unit,,Y,0,ATH,Y,Y,Qualification,KOR,CCM102901
CCS,M,SPRINT--12050-----,SFNL,--------,"M 1km Sprint Free Semifinals, Standing",KOR,"Men's 1km Sprint Free Semifinals, Standing",KOR,Phase,,Y,0,ATH,Y,N,Semifinals,KOR,CCM102200
CCS,M,SPRINT--12050-----,SFNL,000100--,"Men's 1km Sprint Free SF1, Standing",KOR,"Men's 1km Sprint Free Semifinal 1, Standing",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 1,KOR,CCM102201
CCS,M,SPRINT--12050-----,SFNL,000200--,"Men's 1km Sprint Free SF2, Standing",KOR,"Men's 1km Sprint Free Semifinal 2, Standing",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 2,KOR,CCM102202
CCS,M,SPRINT--12050-----,VICT,FLOWER--,"Men's 1km Sprint Free, Standing, Flowers",KOR,"Men's 1km Sprint Free, Standing, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCM102M02
CCS,M,SPRINT--12050-----,VICT,MEDAL---,"M 1km Sprint Free, Standing, Vict. Cer.",KOR,"Men's 1km Sprint Free, Standing, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCM102M01
CCS,O,4X2.5KM-12150-----,----,--------,4x2.5km Open Relay,KOR,4x2.5km Open Relay,KOR,Event,,N,0,TEAM,N,N,,,CCX402000
CCS,O,4X2.5KM-12150-----,FNL-,--------,4x2.5km Open Relay,KOR,4x2.5km Open Relay,KOR,Phase,,N,0,TEAM,N,N,,,CCX402100
CCS,O,4X2.5KM-12150-----,FNL-,000100--,4x2.5km Open Relay,KOR,4x2.5km Open Relay,KOR,Unit,,Y,1,TEAM,Y,Y,,,CCX402101
CCS,O,4X2.5KM-12150-----,VICT,FLOWER--,"4x2.5km Open Relay, Flowers",KOR,"4x2.5km Open Relay, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCX402M02
CCS,O,4X2.5KM-12150-----,VICT,MEDAL---,4x2.5km Open Relay Victory Ceremony,KOR,4x2.5km Open Relay Victory Ceremony,KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCX402M01
CCS,W,------------------,----,--------,Women's Cross-Country Skiing,KOR,Women's Cross-Country Skiing,KOR,Gender,,N,0,NONE,N,N,,,CCW000000
CCS,W,12KM----09070-----,----,--------,"Women's 12km, Sitting",KOR,"Women's 12km, Sitting",KOR,Event,,N,0,NONE,N,N,,,CCW215000
CCS,W,12KM----09070-----,FNL-,--------,"Women's 12km, Sitting",KOR,"Women's 12km, Sitting",KOR,Phase,,N,0,NONE,N,N,,,CCW215100
CCS,W,12KM----09070-----,FNL-,000100--,"Women's 12km, Sitting",KOR,"Women's 12km, Sitting",KOR,Unit,,Y,1,ATH,Y,Y,,,CCW215101
CCS,W,12KM----09070-----,VICT,FLOWER--,"Women's 12km, Sitting, Flowers",KOR,"Women's 12km, Sitting, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW215M02
CCS,W,12KM----09070-----,VICT,MEDAL---,"Women's 12km, Sitting, Victory Ceremony",KOR,"Women's 12km, Sitting, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW215M01
CCS,W,15KM----03030-----,----,--------,"Women's 15km Free, Visually Impaired",KOR,"Women's 15km Free, Visually Impaired",KOR,Event,,N,0,NONE,N,N,,,CCW315000
CCS,W,15KM----03030-----,FNL-,--------,"Women's 15km Free, Visually Impaired",KOR,"Women's 15km Free, Visually Impaired",KOR,Phase,,N,0,NONE,N,N,,,CCW315100
CCS,W,15KM----03030-----,FNL-,000100--,"Women's 15km Free, Visually Impaired",KOR,"Women's 15km Free, Visually Impaired",KOR,Unit,,Y,1,ATH,Y,Y,,,CCW315101
CCS,W,15KM----03030-----,VICT,FLOWER--,"W 15km Free, Vis. Imp., Flower Ceremony",KOR,"Women's 15km Free, Visually Impaired, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW315M02
CCS,W,15KM----03030-----,VICT,MEDAL---,"W 15km Free, Vis. Imp., Victory Ceremony",KOR,"Women's 15km Free, Visually Impaired, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW315M01
CCS,W,15KM----12050-----,----,--------,"Women's 15km Free, Standing",KOR,"Women's 15km Free, Standing",KOR,Event,,N,0,NONE,N,N,,,CCW115000
CCS,W,15KM----12050-----,FNL-,--------,"Women's 15km Free, Standing",KOR,"Women's 15km Free, Standing",KOR,Phase,,N,0,NONE,N,N,,,CCW115100
CCS,W,15KM----12050-----,FNL-,000100--,"Women's 15km Free, Standing",KOR,"Women's 15km Free, Standing",KOR,Unit,,Y,1,ATH,Y,Y,,,CCW115101
CCS,W,15KM----12050-----,VICT,FLOWER--,"W 15km Free, Standing, Flower Ceremony",KOR,"Women's 15km Free, Standing, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW115M02
CCS,W,15KM----12050-----,VICT,MEDAL---,"W 15km Free, Standing, Victory Ceremony",KOR,"Women's 15km Free, Standing, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW115M01
CCS,W,5KM-----03030-----,----,--------,"Women's 5km Free, Visually Impaired",KOR,"Women's 5km Free, Visually Impaired",KOR,Event,,N,0,NONE,N,N,,,CCW305000
CCS,W,5KM-----03030-----,FNL-,--------,"Women's 5km Free, Visually Impaired",KOR,"Women's 5km Free, Visually Impaired",KOR,Phase,,N,0,NONE,N,N,,,CCW305100
CCS,W,5KM-----03030-----,FNL-,000100--,"Women's 5km Free, Visually Impaired",KOR,"Women's 5km Free, Visually Impaired",KOR,Unit,,Y,1,ATH,Y,Y,,,CCW305101
CCS,W,5KM-----03030-----,VICT,FLOWER--,"W 5km Free, Vis Imp, Flowers",KOR,"Women's 5km Free, Visually Impaired, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW305M02
CCS,W,5KM-----03030-----,VICT,MEDAL---,"W 5km Free, Vis. Imp, Vict. Ceremony",KOR,"Women's 5km Free, Visually Impaired, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW305M01
CCS,W,5KM-----09070-----,----,--------,"Women's 5km, Sitting",KOR,"Women's 5km, Sitting",KOR,Event,,N,0,NONE,N,N,,,CCW205000
CCS,W,5KM-----09070-----,FNL-,--------,"Women's 5km, Sitting",KOR,"Women's 5km, Sitting",KOR,Phase,,N,0,NONE,N,N,,,CCW205100
CCS,W,5KM-----09070-----,FNL-,000100--,"Women's 5km, Sitting",KOR,"Women's 5km, Sitting",KOR,Unit,,Y,1,ATH,Y,Y,,,CCW205101
CCS,W,5KM-----09070-----,VICT,FLOWER--,"Women's 5km, Sitting, Flower Ceremony",KOR,"Women's 5km, Sitting, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW205M02
CCS,W,5KM-----09070-----,VICT,MEDAL---,"Women's 5km, Sitting, Victory Ceremony",KOR,"Women's 5km, Sitting, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW205M01
CCS,W,5KM-----12050-----,----,--------,"Women's 5km Free, Standing",KOR,"Women's 5km Free, Standing,",KOR,Event,,N,0,NONE,N,N,,,CCW105000
CCS,W,5KM-----12050-----,FNL-,--------,"Women's 5km Free, Standing",KOR,"Women's 5km Free, Standing,",KOR,Phase,,N,0,NONE,N,N,,,CCW105100
CCS,W,5KM-----12050-----,FNL-,000100--,"Women's 5km Free, Standing",KOR,"Women's 5km Free, Standing,",KOR,Unit,,Y,1,ATH,Y,Y,,,CCW105101
CCS,W,5KM-----12050-----,VICT,FLOWER--,"Women's 5km Free, Standing, Flowers",KOR,"Women's 5km Free, Standing, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW105M02
CCS,W,5KM-----12050-----,VICT,MEDAL---,"W 5km Free, Standing, Victory Ceremony",KOR,"Women's 5km Free, Standing, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW105M01
CCS,W,SPRINT--03030-----,----,--------,"W 1km Free Sprint, Visually Impaired",KOR,"Women's 1km Sprint Free, Visually Impaired",KOR,Event,,N,0,NONE,N,N,,,CCW302000
CCS,W,SPRINT--03030-----,FNL-,--------,"W 1km Sprint Free Finals, Vis. Impaired",KOR,"Women's 1km Sprint Free Finals, Visually Impaired",KOR,Phase,,N,0,NONE,N,N,Finals,KOR,CCW302100
CCS,W,SPRINT--03030-----,FNL-,000100--,"W 1km Sprint Free Final, Vis. Impaired",KOR,"Women's 1km Sprint Free Final, Visually Impaired",KOR,Unit,,Y,1,ATH,Y,Y,Final,KOR,CCW302101
CCS,W,SPRINT--03030-----,QUAL,000100--,W 1km Sprint Free Qual. Vis. Impaired,KOR,"Women's 1km Sprint Free Qualification, Visually Impaired",KOR,Unit,,Y,0,ATH,Y,Y,Qualification,KOR,CCW302901
CCS,W,SPRINT--03030-----,SFNL,--------,"W 1km Sprint Free SF, Visually Impaired",KOR,"Women's 1km Sprint Free Semifinals, Visually Impaired",KOR,Phase,,Y,0,ATH,Y,N,Semifinals,KOR,CCW302200
CCS,W,SPRINT--03030-----,SFNL,000100--,"W 1km Sprint Free SF1, Vis. Impaired",KOR,"Women's 1km Sprint Free Semifinal 1, Visually Impaired",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 1,KOR,CCW302201
CCS,W,SPRINT--03030-----,SFNL,000200--,"W 1km Sprint Free SF2, Vis. Impaired",KOR,"Women's 1km Sprint Free Semifinal 2, Visually Impaired",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 2,KOR,CCW302202
CCS,W,SPRINT--03030-----,VICT,FLOWER--,"W 1km Sprint Free, Vis Imp. Flowers",KOR,"Women's 1km Sprint Free, Visually Impaired, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW302M02
CCS,W,SPRINT--03030-----,VICT,MEDAL---,"W 1km Sprint Free, Vis. Imp, Vict Cer.",KOR,"Women's 1km Sprint Free, Visually Impaired, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW302M01
CCS,W,SPRINT--09070-----,----,--------,"Women's 1km Sprint, Sitting",KOR,"Women's 1km Sprint, Sitting",KOR,Event,,N,0,NONE,N,N,,,CCW202000
CCS,W,SPRINT--09070-----,FNL-,--------,"Women's 1km Sprint Finals, Sitting",KOR,"Women's 1km Sprint Finals, Sitting",KOR,Phase,,N,0,NONE,N,N,Finals,KOR,CCW202100
CCS,W,SPRINT--09070-----,FNL-,000100--,"Women's 1km Sprint Final, Sitting",KOR,"Women's 1km Sprint Final, Sitting",KOR,Unit,,Y,1,ATH,Y,Y,Final,KOR,CCW202101
CCS,W,SPRINT--09070-----,QUAL,000100--,Women's 1km Sprint Qual. Sitting,KOR,"Women's 1km Sprint Qualification, Sitting",KOR,Unit,,Y,0,ATH,Y,Y,Qualification,KOR,CCW202901
CCS,W,SPRINT--09070-----,SFNL,--------,"Women's 1km Sprint SF, Sitting",KOR,"Women's 1km Sprint Semifinals, Sitting",KOR,Phase,,Y,0,ATH,Y,N,Semifinals,KOR,CCW202200
CCS,W,SPRINT--09070-----,SFNL,000100--,"Women's 1km Sprint SF1, Sitting",KOR,"Women's 1km Sprint Semifinal 1, Sitting",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 1,KOR,CCW202201
CCS,W,SPRINT--09070-----,SFNL,000200--,"Women's 1km Sprint SF2, Sitting",KOR,"Women's 1km Sprint Semifinal 2, Sitting",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 2,KOR,CCW202202
CCS,W,SPRINT--09070-----,VICT,FLOWER--,"Women's 1km Sprint, Sitting, Flowers",KOR,"Women's 1km Sprint, Sitting, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW202M02
CCS,W,SPRINT--09070-----,VICT,MEDAL---,"W 1km Sprint, Sitting, Vict. Ceremony",KOR,"Women's 1km Sprint, Sitting, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW202M01
CCS,W,SPRINT--12050-----,----,--------,"Women's 1km Sprint Free, Standing",KOR,"Women's 1km Sprint Free, Standing",KOR,Event,,N,0,NONE,N,N,,,CCW102000
CCS,W,SPRINT--12050-----,FNL-,--------,"W 1km Sprint Free Finals, Standing",KOR,"Women's 1km Sprint Free Finals, Standing",KOR,Phase,,N,0,NONE,N,N,Finals,KOR,CCW102100
CCS,W,SPRINT--12050-----,FNL-,000100--,"W 1km Sprint Free Final, Standing",KOR,"Women's 1km Sprint Free Final, Standing",KOR,Unit,,Y,1,ATH,Y,Y,Final,KOR,CCW102101
CCS,W,SPRINT--12050-----,QUAL,000100--,Women's 1km Sprint Free Qual. Standing,KOR,"Women's 1km Sprint Free Qualification, Standing",KOR,Unit,,Y,0,ATH,Y,Y,Qualification,KOR,CCW102901
CCS,W,SPRINT--12050-----,SFNL,--------,"Women's 1km Sprint Free SF, Standing",KOR,"Women's 1km Sprint Free Semifinals, Standing",KOR,Phase,,Y,0,ATH,Y,N,Semifinals,KOR,CCW102200
CCS,W,SPRINT--12050-----,SFNL,000100--,"Women's 1km Sprint Free SF1, Standing",KOR,"Women's 1km Sprint Free Semifinal 1, Standing",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 1,KOR,CCW102201
CCS,W,SPRINT--12050-----,SFNL,000200--,"Women's 1km Sprint Free SF2, Standing",KOR,"Women's 1km Sprint Free Semifinal 2, Standing",KOR,Unit,,Y,0,ATH,N,Y,Semifinal 2,KOR,CCW102202
CCS,W,SPRINT--12050-----,VICT,FLOWER--,"W 1km Sprint Free, Standing, Flowers",KOR,"Women's 1km Sprint Free, Standing, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCW102M02
CCS,W,SPRINT--12050-----,VICT,MEDAL---,"W 1km Sprint Free, Standing, Vict Cer.",KOR,"Women's 1km Sprint Free, Standing, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCW102M01
CCS,X,4X2.5KM-12150-----,----,--------,4x2.5km Mixed Relay,KOR,4x2.5km Mixed Relay,KOR,Event,,N,0,TEAM,N,N,,,CCX401000
CCS,X,4X2.5KM-12150-----,FNL-,--------,4x2.5km Mixed Relay,KOR,4x2.5km Mixed Relay,KOR,Phase,,N,0,TEAM,N,N,,,CCX401100
CCS,X,4X2.5KM-12150-----,FNL-,000100--,4x2.5km Mixed Relay,KOR,4x2.5km Mixed Relay,KOR,Unit,,Y,1,TEAM,Y,Y,,,CCX401101
CCS,X,4X2.5KM-12150-----,VICT,FLOWER--,4x2.5km Mixed Relay Flower Ceremony,KOR,"4x2.5km Mixed Relay, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Flower Ceremony,KOR,CCX401M02
CCS,X,4X2.5KM-12150-----,VICT,MEDAL---,"4x2.5km Mixed Relay, Victory Ceremony",KOR,"4x2.5km Mixed Relay, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,Victory Ceremony,KOR,CCX401M01
GEN,-,------------------,----,--------,General,KOR,General,KOR,Discipline,,N,0,NONE,N,N,,,GL0000000
ISH,-,------------------,----,--------,Ice Sledge Hockey,KOR,Ice Sledge Hockey,KOR,Discipline,,N,0,HTEAM,N,N,,,IH0000000
