Discipline,Gender,Event,phase,Eventunit,schedule,medalflag,ENG Description,POR Description,SPA Description,ENG longdescription,POR longdescription,SPA longdescription,Level,Order,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,POR unit Description,SPA unit Description
AR,M,071,4,05,Y,0,Men's Individual - W1 1/8,"Masculino - W1, 1/8 final","Individual masculino - W1, 1/8 de final",Men's Individual - W1 1/8 Elimination,"Masculino - W1, oitavas de final","Individual masculino - W1, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 5,Oitavas de final,Octavos de final
AR,M,071,4,06,Y,0,Men's Individual - W1 1/8,"Masculino - W1, 1/8 final","Individual masculino - W1, 1/8 de final",Men's Individual - W1 1/8 Elimination,"Masculino - W1, oitavas de final","Individual masculino - W1, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 6,Oitavas de final,Octavos de final
AR,M,071,4,07,Y,0,Men's Individual - W1 1/8,"Masculino - W1, 1/8 final","Individual masculino - W1, 1/8 de final",Men's Individual - W1 1/8 Elimination,"Masculino - W1, oitavas de final","Individual masculino - W1, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 7,Oitavas de final,Octavos de final
AR,M,071,4,08,Y,0,Men's Individual - W1 1/8,"Masculino - W1, 1/8 final","Individual masculino - W1, 1/8 de final",Men's Individual - W1 1/8 Elimination,"Masculino - W1, oitavas de final","Individual masculino - W1, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 8,Oitavas de final,Octavos de final
AR,M,071,5,00,N,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Eliminations,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",Phase,14,NONE,N,N,1/16 Eliminations,Primeira fase,1/16 de final
AR,M,071,5,01,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 1,Primeira fase,1/16 de final
AR,M,071,5,02,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 2,Primeira fase,1/16 de final
AR,M,071,5,03,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 3,Primeira fase,1/16 de final
AR,M,071,5,04,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 4,Primeira fase,1/16 de final
AR,M,071,5,05,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 5,Primeira fase,1/16 de final
AR,M,071,5,06,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 6,Primeira fase,1/16 de final
AR,M,071,5,07,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 7,Primeira fase,1/16 de final
AR,M,071,5,08,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 8,Primeira fase,1/16 de final
AR,M,071,5,09,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 9,Primeira fase,1/16 de final
AR,M,071,5,10,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 10,Primeira fase,1/16 de final
AR,M,071,5,11,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 11,Primeira fase,1/16 de final
AR,M,071,5,12,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 12,Primeira fase,1/16 de final
AR,M,071,5,13,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 13,Primeira fase,1/16 de final
AR,M,071,5,14,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 14,Primeira fase,1/16 de final
AR,M,071,5,15,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 15,Primeira fase,1/16 de final
AR,M,071,5,16,Y,0,Men's Individual - W1 1/16,"Masculino - W1, 1a fase","Individual masculino - W1, 1/16 de final",Men's Individual - W1 1/16 Elimination,"Masculino - W1, primeira fase","Individual masculino - W1, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 16,Primeira fase,1/16 de final
AR,M,071,9,00,N,0,Men's Individual - W1 RR,"Masculino - W1, classif","Individual masculino - W1, clasificación",Men's Individual - W1 Ranking Round,"Masculino - W1, classificatório","Individual masculino - W1,clasificación",Phase,14,NONE,N,N,Ranking Round,Classificatório,Clasificación
AR,M,071,9,01,Y,0,Men's Individual - W1 RR,"Masculino - W1, classif","Individual masculino - W1, clasificación",Men's Individual - W1 Ranking Round,"Masculino - W1, classificatório","Individual masculino - W1,clasificación",EventUnit,15,ATH,N,Y,Ranking Round,Classificatório,Clasificación
AR,M,071,M,00,Y,0,Men's Individual - W1 VC,"Masculino - W1, premiação","Individual masculino - W1, cer. medallas",Men's Individual - W1 Victory Ceremony,"Masculino - W1, cerimônia de premiação","Individual masculino - W1, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,"","",Ceremonia de entrega de medallas
AR,M,072,0,00,N,0,Men's Ind. Compound - Open,Arco composto masculino - aberto,Compuesto individual masculino - abierto,Men's Individual Compound - Open,Arco composto masculino - aberto,Compuesto individual masculino - abierto,Event,13,NONE,N,N,"","",
AR,M,072,1,00,N,0,Men's Ind. Compound - Open Finals,"Arco composto masc - aberto, finais","Compuesto ind. masc - abierto, finales",Men's Individual Compound - Open Finals,"Arco composto masculino - aberto, finais","Compuesto individual masculino - abierto, finales",Phase,14,NONE,N,N,Finals,Finais,Finales
AR,M,072,1,01,Y,1,Men's Ind. Compound - Open Gold Medal,"Arco composto masc - aberto, ouro","Compuesto ind. masc - abierto, oro",Men's Individual Compound - Open Gold Medal,"Arco composto masculino - aberto, disputa pelo ouro","Compuesto individual masculino - abierto, medalla de oro",EventUnit,15,HATH,N,Y,Gold Medal,Disputa pelo ouro,Medalla de oro
AR,M,072,1,02,Y,2,Men's Ind. Compound - Open Bronze Medal,"Arco composto masc - aberto, bronze","Compuesto ind. masc - abierto, bronce",Men's Individual Compound - Open Bronze Medal,"Arco composto masculino - aberto, disputa pelo bronze","Compuesto individual masculino - abierto, medalla de bronce",EventUnit,15,HATH,N,Y,Bronze Medal,Disputa pelo bronze,Medalla de bronce
AR,M,072,2,00,N,0,Men's Ind. Compound - Open Semifinals,"Arco composto masc - aberto, semifinais","Compuesto ind. masc-abierto, semifinales",Men's Individual Compound - Open Semifinals,"Arco composto masculino - aberto, semifinais","Compuesto individual masculino - abierto, semifinales",Phase,14,NONE,N,N,Semifinals,Semifinais,Semifinales
AR,M,072,2,01,Y,0,Men's Ind. Compound - Open Semifinal,"Arco composto masc - aberto, semifinal","Compuesto ind. masc-abierto, semifinal",Men's Individual Compound - Open Semifinal,"Arco composto masculino - aberto, semifinal","Compuesto individual masculino - abierto, semifinal",EventUnit,15,HATH,N,Y,Semifinal,Semifinal,Semifinal
AR,M,072,2,02,Y,0,Men's Ind. Compound - Open Semifinal,"Arco composto masc - aberto, semifinal","Compuesto ind. masc-abierto, semifinal",Men's Individual Compound - Open Semifinal,"Arco composto masculino - aberto, semifinal","Compuesto individual masculino - abierto, semifinal",EventUnit,15,HATH,N,Y,Semifinal,Semifinal,Semifinal
AR,M,072,3,00,N,0,Men's Ind. Compound - Open QF,"Arco composto masc - aberto, 1/4 final","Compuesto ind masc-abierto, 1/4 final",Men's Individual Compound - Open Quarterfinals,"Arco composto masculino - aberto, quartas de final","Compuesto individual masculino - abierto, cuartos de final",Phase,14,NONE,N,N,Quarterfinals,Quartas de final,Cuartos de final
AR,M,072,3,01,Y,0,Men's Ind. Compound - Open QF,"Arco composto masc - aberto, 1/4 final","Compuesto ind masc-abierto, 1/4 final",Men's Individual Compound - Open Quarterfinal,"Arco composto masculino - aberto, quartas de final","Compuesto individual masculino - abierto, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
AR,M,072,3,02,Y,0,Men's Ind. Compound - Open QF,"Arco composto masc - aberto, 1/4 final","Compuesto ind masc-abierto, 1/4 final",Men's Individual Compound - Open Quarterfinal,"Arco composto masculino - aberto, quartas de final","Compuesto individual masculino - abierto, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
AR,M,072,3,03,Y,0,Men's Ind. Compound - Open QF,"Arco composto masc - aberto, 1/4 final","Compuesto ind masc-abierto, 1/4 final",Men's Individual Compound - Open Quarterfinal,"Arco composto masculino - aberto, quartas de final","Compuesto individual masculino - abierto, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
AR,M,072,3,04,Y,0,Men's Ind. Compound - Open QF,"Arco composto masc - aberto, 1/4 final","Compuesto ind masc-abierto, 1/4 final",Men's Individual Compound - Open Quarterfinal,"Arco composto masculino - aberto, quartas de final","Compuesto individual masculino - abierto, cuartos de final",EventUnit,15,HATH,N,Y,Quarterfinal,Quartas de final,Cuartos de final
AR,M,072,4,00,N,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Eliminations,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",Phase,14,NONE,N,N,1/8 Eliminations,Oitavas de final,Octavos de final
AR,M,072,4,01,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 1,Oitavas de final,Octavos de final
AR,M,072,4,02,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 2,Oitavas de final,Octavos de final
AR,M,072,4,03,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 3,Oitavas de final,Octavos de final
AR,M,072,4,04,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 4,Oitavas de final,Octavos de final
AR,M,072,4,05,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 5,Oitavas de final,Octavos de final
AR,M,072,4,06,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 6,Oitavas de final,Octavos de final
AR,M,072,4,07,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 7,Oitavas de final,Octavos de final
AR,M,072,4,08,Y,0,Men's Ind. Compound - Open 1/8 Elimin.,"Arco composto masc - aberto, 1/8 final","Compuesto ind. masc-abierto, 1/8 final",Men's Individual Compound - Open 1/8 Elimination,"Arco composto masculino - aberto, oitavas de final","Compuesto individual masculino - abierto, octavos de final",EventUnit,15,HATH,N,Y,1/8 Elimination 8,Oitavas de final,Octavos de final
AR,M,072,5,00,N,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Eliminations,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",Phase,14,NONE,N,N,1/16 Eliminations,Primeira fase,1/16 de final
AR,M,072,5,01,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 1,Primeira fase,1/16 de final
AR,M,072,5,02,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 2,Primeira fase,1/16 de final
AR,M,072,5,03,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 3,Primeira fase,1/16 de final
AR,M,072,5,04,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 4,Primeira fase,1/16 de final
AR,M,072,5,05,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 5,Primeira fase,1/16 de final
AR,M,072,5,06,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 6,Primeira fase,1/16 de final
AR,M,072,5,07,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 7,Primeira fase,1/16 de final
AR,M,072,5,08,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 8,Primeira fase,1/16 de final
AR,M,072,5,09,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 9,Primeira fase,1/16 de final
AR,M,072,5,10,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 10,Primeira fase,1/16 de final
AR,M,072,5,11,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 11,Primeira fase,1/16 de final
AR,M,072,5,12,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 12,Primeira fase,1/16 de final
AR,M,072,5,13,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 13,Primeira fase,1/16 de final
AR,M,072,5,14,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 14,Primeira fase,1/16 de final
AR,M,072,5,15,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 15,Primeira fase,1/16 de final
AR,M,072,5,16,Y,0,Men's Ind. Compound - Open 1/16 Elimin.,"Arco composto masc - aberto, 1a fase","Compuesto ind. masc-abierto, 1/16 final",Men's Individual Compound - Open 1/16 Elimination,"Arco composto masculino - aberto, primeira fase","Compuesto individual masculino - abierto, 1/16 de final",EventUnit,15,HATH,N,Y,1/16 Elimination 16,Primeira fase,1/16 de final
AR,M,072,9,00,N,0,Men's Ind. Compound - Open Ranking Rnd,"Arco composto masc - aberto, classif","Compuesto ind. masc - abierto, clasif.",Men's Individual Compound - Open Ranking Round,"Arco composto masculino - aberto, classificatório","Compuesto individual masculino - abierto, clasificación",Phase,14,NONE,N,N,Ranking Round,Classificatório,Clasificación
AR,M,072,9,01,Y,0,Men's Ind. Compound - Open Ranking Rnd,"Arco composto masc - aberto, classif","Compuesto ind. masc - abierto, clasif.",Men's Individual Compound - Open Ranking Round,"Arco composto masculino - aberto, classificatório","Compuesto individual masculino - abierto, clasificación",EventUnit,15,ATH,N,Y,Ranking Round,Classificatório,Clasificación
AR,M,072,M,00,Y,0,Men's Ind. Compound - Open VC,"Arco composto masc - aberto, premiação","Compuesto ind masc-abierto, cer medallas",Men's Individual Compound - Open Victory Ceremony,"Arco composto masculino - aberto, cerimônia de premiação","Compuesto individual masculino - abierto, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
