Discipline,Gender,Event,Phase,Event Unit,Schedule Flag,Medal Flag,Event Unit Type,ENG Results Long Name (80),ENG Results Short Name (40),ENG Print Name (40),ENG TV Name,AZE Results Long Name (80),AZE Results Short Name (40),AZE Print Name (40)
BX,M,081,5,12,Y,0,HATH,Men's Light Heavy (81kg) Round of 32,Men's Light Heavy (81kg) Round of 32,Round of 32,,,,
BX,M,081,5,13,Y,0,HATH,Men's Light Heavy (81kg) Round of 32,Men's Light Heavy (81kg) Round of 32,Round of 32,,,,
BX,M,081,5,14,Y,0,HATH,Men's Light Heavy (81kg) Round of 32,Men's Light Heavy (81kg) Round of 32,Round of 32,,,,
BX,M,081,5,15,Y,0,HATH,Men's Light Heavy (81kg) Round of 32,Men's Light Heavy (81kg) Round of 32,Round of 32,,,,
BX,M,081,5,16,Y,0,HATH,Men's Light Heavy (81kg) Round of 32,Men's Light Heavy (81kg) Round of 32,Round of 32,,,,
BX,M,081,6,00,N,0,NONE,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,01,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,02,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,03,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,04,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,05,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,06,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,07,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,08,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,09,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,10,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,11,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,12,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,13,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,14,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,15,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,16,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,17,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,18,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,19,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,20,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,21,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,22,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,23,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,24,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,25,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,26,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,27,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,28,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,29,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,30,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,31,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,6,32,Y,0,HATH,Men's Light Heavy (81kg) Round of 64,Men's Light Heavy (81kg) Round of 64,Round of 64,,,,
BX,M,081,M,00,Y,0,NONE,Men's Light Heavy (81kg) Medal Ceremony,Men's Light Heavy (81kg) Mdl Ceremony,,,,,
BX,M,091,0,00,N,0,NONE,Men's Heavy (91kg),Men's Heavy (91kg),,,,,
BX,M,091,1,00,N,0,NONE,Men's Heavy (91kg) Final,Men's Heavy (91kg) Final,Final,,,,
BX,M,091,1,01,Y,1,HATH,Men's Heavy (91kg) Final Bout,Men's Heavy (91kg) Final Bout,Final Bout,,,,
BX,M,091,2,00,N,0,NONE,Men's Heavy (91kg) Semifinals,Men's Heavy (91kg) Semifinals,Semifinals,,,,
BX,M,091,2,01,Y,2,HATH,Men's Heavy (91kg) Semifinal 1,Men's Heavy (91kg) Semifinal 1,Semifinal 1,,,,
BX,M,091,2,02,Y,2,HATH,Men's Heavy (91kg) Semifinal 2,Men's Heavy (91kg) Semifinal 2,Semifinal 2,,,,
BX,M,091,3,00,N,0,NONE,Men's Heavy (91kg) Quarterfinals,Men's Heavy (91kg) Quarterfinals,Quarterfinals,,,,
BX,M,091,3,01,Y,0,HATH,Men's Heavy (91kg) Quarterfinal 1,Men's Heavy (91kg) Quarterfinal 1,Quarterfinal 1,,,,
BX,M,091,3,02,Y,0,HATH,Men's Heavy (91kg) Quarterfinal 2,Men's Heavy (91kg) Quarterfinal 2,Quarterfinal 2,,,,
BX,M,091,3,03,Y,0,HATH,Men's Heavy (91kg) Quarterfinal 3,Men's Heavy (91kg) Quarterfinal 3,Quarterfinal 3,,,,
BX,M,091,3,04,Y,0,HATH,Men's Heavy (91kg) Quarterfinal 4,Men's Heavy (91kg) Quarterfinal 4,Quarterfinal 4,,,,
BX,M,091,4,00,N,0,NONE,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,01,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,02,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,03,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,04,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,05,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,06,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,07,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,4,08,Y,0,HATH,Men's Heavy (91kg) Round of 16,Men's Heavy (91kg) Round of 16,Round of 16,,,,
BX,M,091,5,00,N,0,NONE,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,01,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,02,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,03,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,04,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,05,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,06,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,07,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,08,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,09,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,10,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,11,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,12,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,13,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,14,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,15,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,5,16,Y,0,HATH,Men's Heavy (91kg) Round of 32,Men's Heavy (91kg) Round of 32,Round of 32,,,,
BX,M,091,6,00,N,0,NONE,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,01,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,02,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,03,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,04,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,05,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,06,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,07,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,08,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,09,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,10,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,11,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,12,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,13,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,14,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,15,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,16,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,17,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,18,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,19,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,20,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,21,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,22,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,23,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,24,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,25,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,26,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,27,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,28,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,29,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,30,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,31,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,6,32,Y,0,HATH,Men's Heavy (91kg) Round of 64,Men's Heavy (91kg) Round of 64,Round of 64,,,,
BX,M,091,M,00,Y,0,NONE,Men's Heavy (91kg) Medal Ceremony,Men's Heavy (91kg) Medal Ceremony,,,,,
BX,M,191,0,00,N,0,NONE,Men's Super Heavy (+91kg),Men's Super Heavy (+91kg),,,,,
BX,M,191,1,00,N,0,NONE,Men's Super Heavy (+91kg) Final,Men's Super Heavy (+91kg) Final,Final,,,,
BX,M,191,1,01,Y,1,HATH,Men's Super Heavy (+91kg) Final Bout,Men's Super Heavy (+91kg) Final Bout,Final Bout,,,,
BX,M,191,2,00,N,0,NONE,Men's Super Heavy (+91kg) Semifinals,Men's Super Heavy (+91kg) Semifinals,Semifinals,,,,
BX,M,191,2,01,Y,2,HATH,Men's Super Heavy (+91kg) Semifinal 1,Men's Super Heavy (+91kg) Semifinal 1,Semifinal 1,,,,
BX,M,191,2,02,Y,2,HATH,Men's Super Heavy (+91kg) Semifinal 2,Men's Super Heavy (+91kg) Semifinal 2,Semifinal 2,,,,
BX,M,191,3,00,N,0,NONE,Men's Super Heavy (+91kg) Quarterfinals,Men's Super Heavy (+91kg) Quarterfinals,Quarterfinals,,,,
BX,M,191,3,01,Y,0,HATH,Men's Super Heavy (+91kg) Quarterfinal 1,Men's Super Heavy (+91kg) Quarterfinal 1,Quarterfinal 1,,,,
BX,M,191,3,02,Y,0,HATH,Men's Super Heavy (+91kg) Quarterfinal 2,Men's Super Heavy (+91kg) Quarterfinal 2,Quarterfinal 2,,,,
BX,M,191,3,03,Y,0,HATH,Men's Super Heavy (+91kg) Quarterfinal 3,Men's Super Heavy (+91kg) Quarterfinal 3,Quarterfinal 3,,,,
BX,M,191,3,04,Y,0,HATH,Men's Super Heavy (+91kg) Quarterfinal 4,Men's Super Heavy (+91kg) Quarterfinal 4,Quarterfinal 4,,,,
BX,M,191,4,00,N,0,NONE,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,01,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,02,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,03,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,04,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,05,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,06,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,07,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,4,08,Y,0,HATH,Men's Super Heavy (+91kg) Round of 16,Men's Super Heavy (+91kg) Round of 16,Round of 16,,,,
BX,M,191,5,00,N,0,NONE,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,01,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,02,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,03,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,04,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,05,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,06,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,07,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,08,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,09,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,10,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,11,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,12,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,13,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,14,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,15,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,5,16,Y,0,HATH,Men's Super Heavy (+91kg) Round of 32,Men's Super Heavy (+91kg) Round of 32,Round of 32,,,,
BX,M,191,6,00,N,0,NONE,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,01,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,02,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,03,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,04,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,05,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,06,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,07,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,08,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,09,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,10,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,11,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,12,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,13,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,14,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,15,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,16,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,17,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,18,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,19,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,20,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,21,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,22,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,23,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,24,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,25,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,26,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,27,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,28,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,29,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,30,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,31,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,6,32,Y,0,HATH,Men's Super Heavy (+91kg) Round of 64,Men's Super Heavy (+91kg) Round of 64,Round of 64,,,,
BX,M,191,M,00,Y,0,NONE,Men's Super Heavy (+91kg) Medal Ceremony,Men's Super Heavy (+91kg) Mdl Ceremony,,,,,
BX,W,051,0,00,N,0,NONE,Women's Fly (48 - 51kg),Women's Fly (48 - 51kg),,,,,
BX,W,051,1,00,N,0,NONE,Women's Fly (48 - 51kg) Final,Women's Fly (48 - 51kg) Final,Final,,,,
BX,W,051,1,01,Y,1,HATH,Women's Fly (48 - 51kg) Final Bout,Women's Fly (48 - 51kg) Final Bout,Final Bout,,,,
BX,W,051,2,00,N,0,NONE,Women's Fly (48 - 51kg) Semifinals,Women's Fly (48 - 51kg) Semifinals,Semifinals,,,,
BX,W,051,2,01,Y,2,HATH,Women's Fly (48 - 51kg) Semifinal 1,Women's Fly (48 - 51kg) Semifinal 1,Semifinal 1,,,,
BX,W,051,2,02,Y,2,HATH,Women's Fly (48 - 51kg) Semifinal 2,Women's Fly (48 - 51kg) Semifinal 2,Semifinal 2,,,,
BX,W,051,3,00,N,0,NONE,Women's Fly (48 - 51kg) Quarterfinals,Women's Fly (48 - 51kg) Quarterfinals,Quarterfinals,,,,
BX,W,051,3,01,Y,0,HATH,Women's Fly (48 - 51kg) Quarterfinal 1,Women's Fly (48 - 51kg) Quarterfinal 1,Quarterfinal 1,,,,
BX,W,051,3,02,Y,0,HATH,Women's Fly (48 - 51kg) Quarterfinal 2,Women's Fly (48 - 51kg) Quarterfinal 2,Quarterfinal 2,,,,
BX,W,051,3,03,Y,0,HATH,Women's Fly (48 - 51kg) Quarterfinal 3,Women's Fly (48 - 51kg) Quarterfinal 3,Quarterfinal 3,,,,
BX,W,051,3,04,Y,0,HATH,Women's Fly (48 - 51kg) Quarterfinal 4,Women's Fly (48 - 51kg) Quarterfinal 4,Quarterfinal 4,,,,
BX,W,051,4,00,N,0,NONE,Women's Fly (48 - 51kg) Round of 16,Women's Fly (48 - 51kg) Round of 16,Round of 16,,,,
BX,W,051,4,01,Y,0,HATH,Women's Fly (48 - 51kg) Round of 16,Women's Fly (48 - 51kg) Round of 16,Round of 16,,,,
BX,W,051,4,02,Y,0,HATH,Women's Fly (48 - 51kg) Round of 16,Women's Fly (48 - 51kg) Round of 16,Round of 16,,,,
BX,W,051,4,03,Y,0,HATH,Women's Fly (48 - 51kg) Round of 16,Women's Fly (48 - 51kg) Round of 16,Round of 16,,,,
BX,W,051,4,04,Y,0,HATH,Women's Fly (48 - 51kg) Round of 16,Women's Fly (48 - 51kg) Round of 16,Round of 16,,,,
BX,W,051,4,05,Y,0,HATH,Women's Fly (48 - 51kg) Round of 16,Women's Fly (48 - 51kg) Round of 16,Round of 16,,,,
