Discipline,Gender,Event,phase,Eventunit,ENG Description,KOR Description,ENG longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,KOR unit Description,Old unit
SBD,M,BSL-----01010-----,FNL-,000200--,Men's Banked Slalom SB-UL Run 2,남자 뱅크드 슬라롬 SB-UL 2회전,Men's Banked Slalom SB-UL Run 2,남자 뱅크드 슬라롬 SB-UL 2회전,Unit,,Y,0,ATH,Y,Y,Run 2,런 2,
SBD,M,BSL-----01010-----,FNL-,000300--,Men's Banked Slalom SB-UL Run 3,남자 뱅크드 슬라롬 SB-UL 3회전,Men's Banked Slalom SB-UL Run 3,남자 뱅크드 슬라롬 SB-UL 3회전,Unit,,Y,1,ATH,Y,Y,Run 3,런 3,
SBD,M,BSL-----01010-----,VICT,FLOWER--,"Men's Banked Slalom SB-UL, Venue Cer.","남자 뱅크드 슬라롬 SB-UL, 시상식","Men's Banked Slalom SB-UL, Venue Ceremony","남자 뱅크드 슬라롬 SB-UL, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
SBD,M,BSL-----01010-----,VICT,MEDAL---,"Men's Banked Slalom SB-UL, Vict. Cer.","남자 뱅크드 슬라롬 SB-UL, 메달 시상식","Men's Banked Slalom SB-UL, Victory Ceremony","남자 뱅크드 슬라롬 SB-UL, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
SBD,M,BSL-----10010-----,----,--------,Men's Banked Slalom SB-LL1,남자 뱅크드 슬라롬 SB-LL1,Men's Banked Slalom SB-LL1,남자 뱅크드 슬라롬 SB-LL1,Event,,N,0,NONE,N,N,,,
SBD,M,BSL-----10010-----,DRAW,--------,"Men's Banked Slalom SB-LL1, Draw","남자 뱅크드 슬라롬 SB-LL1, 추첨","Men's Banked Slalom SB-LL1, Draw","남자 뱅크드 슬라롬 SB-LL1, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
SBD,M,BSL-----10010-----,DRAW,000100--,"Men's Banked Slalom SB-LL1, Draw","남자 뱅크드 슬라롬 SB-LL1, 추첨","Men's Banked Slalom SB-LL1, Draw","남자 뱅크드 슬라롬 SB-LL1, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,
SBD,M,BSL-----10010-----,FNL-,--------,Men's Banked Slalom SB-LL1,남자 뱅크드 슬라롬 SB-LL1,Men's Banked Slalom SB-LL1,남자 뱅크드 슬라롬 SB-LL1,Phase,,N,0,NONE,N,N,,,
SBD,M,BSL-----10010-----,FNL-,000100--,Men's Banked Slalom SB-LL1 Run 1,남자 뱅크드 슬라롬 SB-LL1 1회전,Men's Banked Slalom SB-LL1 Run 1,남자 뱅크드 슬라롬 SB-LL1 1회전,Unit,,Y,0,ATH,Y,Y,Run 1,런 1,
SBD,M,BSL-----10010-----,FNL-,000200--,Men's Banked Slalom SB-LL1 Run 2,남자 뱅크드 슬라롬 SB-LL1 2회전,Men's Banked Slalom SB-LL1 Run 2,남자 뱅크드 슬라롬 SB-LL1 2회전,Unit,,Y,0,ATH,Y,Y,Run 2,런 2,
SBD,M,BSL-----10010-----,FNL-,000300--,Men's Banked Slalom SB-LL1 Run 3,남자 뱅크드 슬라롬 SB-LL1 3회전,Men's Banked Slalom SB-LL1 Run 3,남자 뱅크드 슬라롬 SB-LL1 3회전,Unit,,Y,1,ATH,Y,Y,Run 3,런 3,
SBD,M,BSL-----10010-----,VICT,FLOWER--,"Men's Banked Slalom SB-LL1, Venue Cer.","남자 뱅크드 슬라롬 SB-LL1, 시상식","Men's Banked Slalom SB-LL1, Venue Ceremony","남자 뱅크드 슬라롬 SB-LL1, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
SBD,M,BSL-----10010-----,VICT,MEDAL---,"Men's Banked Slalom SB-LL1, Vict. Cer.","남자 뱅크드 슬라롬 SB-LL1, 메달 시상식","Men's Banked Slalom SB-LL1, Victory Ceremony","남자 뱅크드 슬라롬 SB-LL1, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
SBD,M,BSL-----20010-----,----,--------,Men's Banked Slalom SB-LL2,남자 뱅크드 슬라롬 SB-LL2,Men's Banked Slalom SB-LL2,남자 뱅크드 슬라롬 SB-LL2,Event,,N,0,NONE,N,N,,,
SBD,M,BSL-----20010-----,DRAW,--------,"Men's Banked Slalom SB-LL2, Draw","남자 뱅크드 슬라롬 SB-LL2, 추첨","Men's Banked Slalom SB-LL2, Draw","남자 뱅크드 슬라롬 SB-LL2, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
SBD,M,BSL-----20010-----,DRAW,000100--,"Men's Banked Slalom SB-LL2, Draw","남자 뱅크드 슬라롬 SB-LL2, 추첨","Men's Banked Slalom SB-LL2, Draw","남자 뱅크드 슬라롬 SB-LL2, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,
SBD,M,BSL-----20010-----,FNL-,--------,Men's Banked Slalom SB-LL2,남자 뱅크드 슬라롬 SB-LL2,Men's Banked Slalom SB-LL2,남자 뱅크드 슬라롬 SB-LL2,Phase,,N,0,NONE,N,N,,,
SBD,M,BSL-----20010-----,FNL-,000100--,Men's Banked Slalom SB-LL2 Run 1,남자 뱅크드 슬라롬 SB-LL2 1회전,Men's Banked Slalom SB-LL2 Run 1,남자 뱅크드 슬라롬 SB-LL2 1회전,Unit,,Y,0,ATH,Y,Y,Run 1,런 1,
SBD,M,BSL-----20010-----,FNL-,000200--,Men's Banked Slalom SB-LL2 Run 2,남자 뱅크드 슬라롬 SB-LL2 2회전,Men's Banked Slalom SB-LL2 Run 2,남자 뱅크드 슬라롬 SB-LL2 2회전,Unit,,Y,0,ATH,Y,Y,Run 2,런 2,
SBD,M,BSL-----20010-----,FNL-,000300--,Men's Banked Slalom SB-LL2 Run 3,남자 뱅크드 슬라롬 SB-LL2 3회전,Men's Banked Slalom SB-LL2 Run 3,남자 뱅크드 슬라롬 SB-LL2 3회전,Unit,,Y,1,ATH,Y,Y,Run 3,런 3,
SBD,M,BSL-----20010-----,VICT,FLOWER--,"Men's Banked Slalom SB-LL2, Venue Cer.","남자 뱅크드 슬라롬 SB-LL2, 시상식","Men's Banked Slalom SB-LL2, Venue Ceremony","남자 뱅크드 슬라롬 SB-LL2, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
SBD,M,BSL-----20010-----,VICT,MEDAL---,"Men's Banked Slalom SB-LL2, Vict. Cer.","남자 뱅크드 슬라롬 SB-LL2, 메달 시상식","Men's Banked Slalom SB-LL2, Victory Ceremony","남자 뱅크드 슬라롬 SB-LL2, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
SBD,M,SBX---------------,----,--------,Men's Snowboard Cross,남자 스노보드 크로스,Men's Snowboard Cross,남자 스노보드 크로스,Event,,N,0,NONE,N,N,,,ASM090000
SBD,M,SBX---------------,TRNO,--------,Men's SB Cross - Training,남자 스노보드 크로스 - 연습,Men's Snowboard Cross - Training,남자 스노보드 크로스 - 연습,Training,,N,0,NONE,N,N,Training,공식 연습,ASM190O00
SBD,M,SBX---------------,TRNO,000100--,Men's SB Cross - 1st Trng Run,남자 스노보드 크로스 - 1차 공식연습,Men's Snowboard Cross - 1st Training Run,남자 스노보드 크로스 - 1차 공식연습,Training,,Y,0,ATH,N,Y,1st Training Run,1차 공식연습,ASM190O01
SBD,M,SBX---------------,TRNO,000200--,Men's SB Cross - 2nd Trng Run,남자 스노보드 크로스 - 2차 공식연습,Men's Snowboard Cross - 2nd Training Run,남자 스노보드 크로스 - 2차 공식연습,Training,,Y,0,ATH,N,Y,2nd Training Run,2차 공식연습,ASM190O02
SBD,M,SBX---------------,TRNO,000300--,Men's SB Cross - 3rd Trng Run,남자 스노보드 크로스 - 3차 공식연습,Men's Snowboard Cross - 3rd Training Run,남자 스노보드 크로스 - 3차 공식연습,Training,,Y,0,ATH,N,Y,3rd Training Run,3차 공식연습,ASM190O03
SBD,M,SBX-----01010-----,----,--------,Men's Snowboard Cross SB-UL,남자 스노보드 크로스 SB-UL,Men's Snowboard Cross SB-UL,남자 스노보드 크로스 SB-UL,Event,,N,0,NONE,N,N,,,
SBD,M,SBX-----01010-----,8FNL,--------,Men's SBX 1/8 Finals SB-UL,남자 SBX 1/8 결승 SB-UL,Men's Snowboard Cross 1/8 Finals SB-UL,남자 SBX 1/8 결승 SB-UL,Phase,,N,0,NONE,N,N,1/8 Finals,8강전,
SBD,M,SBX-----01010-----,8FNL,000100--,Men's SBX 1/8 Final 1 SB-UL,남자 SBX 1/8 결승 1 SB-UL,Men's Snowboard Cross 1/8 Final 1 SB-UL,남자 SBX 1/8 결승 1 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 1,8강전 1,
SBD,M,SBX-----01010-----,8FNL,000200--,Men's SBX 1/8 Final 2 SB-UL,남자 SBX 1/8 결승 2 SB-UL,Men's Snowboard Cross 1/8 Final 2 SB-UL,남자 SBX 1/8 결승 2 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 2,8강전 2,
SBD,M,SBX-----01010-----,8FNL,000300--,Men's SBX 1/8 Final 3 SB-UL,남자 SBX 1/8 결승 3 SB-UL,Men's Snowboard Cross 1/8 Final 3 SB-UL,남자 SBX 1/8 결승 3 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 3,8강전 3,
SBD,M,SBX-----01010-----,8FNL,000400--,Men's SBX 1/8 Final 4 SB-UL,남자 SBX 1/8 결승 4 SB-UL,Men's Snowboard Cross 1/8 Final 4 SB-UL,남자 SBX 1/8 결승 4 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 4,8강전 4,
SBD,M,SBX-----01010-----,8FNL,000500--,Men's SBX 1/8 Final 5 SB-UL,남자 SBX 1/8 결승 5 SB-UL,Men's Snowboard Cross 1/8 Final 5 SB-UL,남자 SBX 1/8 결승 5 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 5,8강전 5,
SBD,M,SBX-----01010-----,8FNL,000600--,Men's SBX 1/8 Final 6 SB-UL,남자 SBX 1/8 결승 6 SB-UL,Men's Snowboard Cross 1/8 Final 6 SB-UL,남자 SBX 1/8 결승 6 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 6,8강전 6,
SBD,M,SBX-----01010-----,8FNL,000700--,Men's SBX 1/8 Final 7 SB-UL,남자 SBX 1/8 결승 7 SB-UL,Men's Snowboard Cross 1/8 Final 7 SB-UL,남자 SBX 1/8 결승 7 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 7,8강전 7,
SBD,M,SBX-----01010-----,8FNL,000800--,Men's SBX 1/8 Final 8 SB-UL,남자 SBX 1/8 결승 8 SB-UL,Men's Snowboard Cross 1/8 Final 8 SB-UL,남자 SBX 1/8 결승 8 SB-UL,Unit,,Y,0,HATH,Y,Y,1/8 Final 8,8강전 8,
SBD,M,SBX-----01010-----,DRAW,--------,"Men's Snowboard Cross SB-UL, Draw","남자 스노보드 크로스 SB-UL, 추첨","Men's Snowboard Cross SB-UL, Draw","남자 스노보드 크로스 SB-UL, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
SBD,M,SBX-----01010-----,DRAW,000100--,"Men's Snowboard Cross SB-UL, Draw","남자 스노보드 크로스 SB-UL, 추첨","Men's Snowboard Cross SB-UL, Draw","남자 스노보드 크로스 SB-UL, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,
SBD,M,SBX-----01010-----,FNL-,--------,Men's SBX Finals SB-UL,남자 SBX 결승 SB-UL,Men's Snowboard Cross Finals SB-UL,남자 SBX 결승 SB-UL,Phase,,N,0,NONE,N,N,Finals,결승,
SBD,M,SBX-----01010-----,FNL-,000100--,Men's SBX Gold Medal Match SB-UL,남자 SBX 금메달 경기 SB-UL,Men's Snowboard Cross Gold Medal Match SB-UL,남자 SBX 금메달 경기 SB-UL,Unit,,Y,1,HATH,Y,Y,Gold Medal Match,금메달 경기,
SBD,M,SBX-----01010-----,FNL-,000200--,Men's SBX Bronze Medal Match SB-UL,남자 SBX 동메달 경기 SB-UL,Men's Snowboard Cross Bronze Medal Match SB-UL,남자 SBX 동메달 경기 SB-UL,Unit,,Y,2,HATH,Y,Y,Bronze Medal Match,동메달 경기,
SBD,M,SBX-----01010-----,QFNL,--------,Men's SBX Quarterfinals SB-UL,남자 SBX 준결승 SB-UL,Men's Snowboard Cross Quarterfinals SB-UL,남자 SBX 준결승 SB-UL,Phase,,N,0,NONE,N,N,Quarterfinals,준준결승,
SBD,M,SBX-----01010-----,QFNL,000100--,Men's SBX Quarterfinal 1 SB-UL,남자 SBX 준결승 1 SB-UL,Men's Snowboard Cross Quarterfinal 1 SB-UL,남자 SBX 준결승 1 SB-UL,Unit,,Y,0,HATH,Y,Y,Quarterfinal 1,준준결승 1,
SBD,M,SBX-----01010-----,QFNL,000200--,Men's SBX Quarterfinal 2 SB-UL,남자 SBX 준결승 2 SB-UL,Men's Snowboard Cross Quarterfinal 2 SB-UL,남자 SBX 준결승 2 SB-UL,Unit,,Y,0,HATH,Y,Y,Quarterfinal 2,준준결승 2,
SBD,M,SBX-----01010-----,QFNL,000300--,Men's SBX Quarterfinal 3 SB-UL,남자 SBX 준결승 3 SB-UL,Men's Snowboard Cross Quarterfinal 3 SB-UL,남자 SBX 준결승 3 SB-UL,Unit,,Y,0,HATH,Y,Y,Quarterfinal 3,준준결승 3,
SBD,M,SBX-----01010-----,QFNL,000400--,Men's SBX Quarterfinal 4 SB-UL,남자 SBX 준결승 4 SB-UL,Men's Snowboard Cross Quarterfinal 4 SB-UL,남자 SBX 준결승 4 SB-UL,Unit,,Y,0,HATH,Y,Y,Quarterfinal 4,준준결승 4,
SBD,M,SBX-----01010-----,QUAL,--------,Men's Snowboard Cross Qual SB-UL,남자 스노보드 크로스 예선 SB-UL,Men's Snowboard Cross Qualification SB-UL,남자 스노보드 크로스 예선 SB-UL,Phase,,N,0,NONE,N,N,Qualification,예선,
SBD,M,SBX-----01010-----,QUAL,000100--,"Men's Snowboard Cross Qual SB-UL, Run 1","남자 스노보드 크로스 예선 SB-UL, 1회전","Men's Snowboard Cross Qualification SB-UL, Run 1","남자 스노보드 크로스 예선 SB-UL, 1회전",Unit,,Y,0,ATH,Y,Y,Qualification Run 1,예선 런 1,
SBD,M,SBX-----01010-----,QUAL,000200--,"Men's Snowboard Cross Qual SB-UL, Run 2","남자 스노보드 크로스 예선 SB-UL, 2회전","Men's Snowboard Cross Qualification SB-UL, Run 2","남자 스노보드 크로스 예선 SB-UL, 2회전",Unit,,Y,0,ATH,Y,Y,Qualification Run 2,예선 런 2,
SBD,M,SBX-----01010-----,QUAL,000300--,"Men's Snowboard Cross Qual SB-UL, Run 3","남자 스노보드 크로스 예선 SB-UL, 3회전","Men's Snowboard Cross Qualification SB-UL, Run 3","남자 스노보드 크로스 예선 SB-UL, 3회전",Unit,,Y,0,ATH,Y,Y,Qualification Run 3,예선 런 3,
SBD,M,SBX-----01010-----,SFNL,--------,Men's SBX Semifinals SB-UL,남자 SBX 준결승 SB-UL,Men's Snowboard Cross Semifinals SB-UL,남자 SBX 준결승 SB-UL,Phase,,N,0,NONE,N,N,Semifinals,준결승,
SBD,M,SBX-----01010-----,SFNL,000100--,Men's SBX Semifinal 1 SB-UL,남자 SBX 준결승 1 SB-UL,Men's Snowboard Cross Semifinal 1 SB-UL,남자 SBX 준결승 1 SB-UL,Unit,,Y,0,HATH,Y,Y,Semifinal 1,준결승 1,
SBD,M,SBX-----01010-----,SFNL,000200--,Men's SBX Semifinal 2 SB-UL,남자 SBX 준결승 2 SB-UL,Men's Snowboard Cross Semifinal 2 SB-UL,남자 SBX 준결승 2 SB-UL,Unit,,Y,0,HATH,Y,Y,Semifinal 2,준결승 2,
SBD,M,SBX-----01010-----,VICT,FLOWER--,"Men's Snowboard Cross SB-UL, Venue Cer.","남자 스노보드 크로스 SB-UL, 시상식","Men's Snowboard Cross SB-UL, Venue Ceremony","남자 스노보드 크로스 SB-UL, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
SBD,M,SBX-----01010-----,VICT,MEDAL---,"Men's Snowboard Cross SB-UL, Vict. Cer.","남자 스노보드 크로스 SB-UL, 메달 시상식","Men's Snowboard Cross SB-UL, Victory Ceremony","남자 스노보드 크로스 SB-UL, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
SBD,M,SBX-----10010-----,----,--------,Men's Snowboard Cross SB-LL1,남자 스노보드 크로스 SB-LL1,Men's Snowboard Cross SB-LL1,남자 스노보드 크로스 SB-LL1,Event,,N,0,NONE,N,N,,,
SBD,M,SBX-----10010-----,8FNL,--------,Men's SBX 1/8 Finals SB-LL1,남자 SBX 1/8 결승 SB-LL1,Men's Snowboard Cross 1/8 Finals SB-LL1,남자 SBX 1/8 결승 SB-LL1,Phase,,N,0,NONE,N,N,1/8 Finals,8강전,
SBD,M,SBX-----10010-----,8FNL,000100--,Men's SBX 1/8 Final 1 SB-LL1,남자 SBX 1/8 결승 1 SB-LL1,Men's Snowboard Cross 1/8 Final 1 SB-LL1,남자 SBX 1/8 결승 1 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 1,8강전 1,
SBD,M,SBX-----10010-----,8FNL,000200--,Men's SBX 1/8 Final 2 SB-LL1,남자 SBX 1/8 결승 2 SB-LL1,Men's Snowboard Cross 1/8 Final 2 SB-LL1,남자 SBX 1/8 결승 2 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 2,8강전 2,
SBD,M,SBX-----10010-----,8FNL,000300--,Men's SBX 1/8 Final 3 SB-LL1,남자 SBX 1/8 결승 3 SB-LL1,Men's Snowboard Cross 1/8 Final 3 SB-LL1,남자 SBX 1/8 결승 3 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 3,8강전 3,
SBD,M,SBX-----10010-----,8FNL,000400--,Men's SBX 1/8 Final 4 SB-LL1,남자 SBX 1/8 결승 4 SB-LL1,Men's Snowboard Cross 1/8 Final 4 SB-LL1,남자 SBX 1/8 결승 4 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 4,8강전 4,
SBD,M,SBX-----10010-----,8FNL,000500--,Men's SBX 1/8 Final 5 SB-LL1,남자 SBX 1/8 결승 5 SB-LL1,Men's Snowboard Cross 1/8 Final 5 SB-LL1,남자 SBX 1/8 결승 5 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 5,8강전 5,
SBD,M,SBX-----10010-----,8FNL,000600--,Men's SBX 1/8 Final 6 SB-LL1,남자 SBX 1/8 결승 6 SB-LL1,Men's Snowboard Cross 1/8 Final 6 SB-LL1,남자 SBX 1/8 결승 6 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 6,8강전 6,
SBD,M,SBX-----10010-----,8FNL,000700--,Men's SBX 1/8 Final 7 SB-LL1,남자 SBX 1/8 결승 7 SB-LL1,Men's Snowboard Cross 1/8 Final 7 SB-LL1,남자 SBX 1/8 결승 7 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 7,8강전 7,
SBD,M,SBX-----10010-----,8FNL,000800--,Men's SBX 1/8 Final 8 SB-LL1,남자 SBX 1/8 결승 8 SB-LL1,Men's Snowboard Cross 1/8 Final 8 SB-LL1,남자 SBX 1/8 결승 8 SB-LL1,Unit,,Y,0,HATH,Y,Y,1/8 Final 8,8강전 8,
SBD,M,SBX-----10010-----,DRAW,--------,"Men's Snowboard Cross SB-LL1, Draw","남자 스노보드 크로스 SB-LL1, 추첨","Men's Snowboard Cross SB-LL1, Draw","남자 스노보드 크로스 SB-LL1, 추첨",Draw,,N,0,NONE,N,N,Draw,추첨,
SBD,M,SBX-----10010-----,DRAW,000100--,"Men's Snowboard Cross SB-LL1, Draw","남자 스노보드 크로스 SB-LL1, 추첨","Men's Snowboard Cross SB-LL1, Draw","남자 스노보드 크로스 SB-LL1, 추첨",Draw,,Y,0,NONE,N,Y,Draw,추첨,
SBD,M,SBX-----10010-----,FNL-,--------,Men's SBX Finals SB-LL1,남자 SBX 결승 SB-LL1,Men's Snowboard Cross Finals SB-LL1,남자 SBX 결승 SB-LL1,Phase,,N,0,NONE,N,N,Finals,결승,
SBD,M,SBX-----10010-----,FNL-,000100--,Men's SBX Gold Medal Match SB-LL1,남자 SBX 금메달 경기 SB-LL1,Men's Snowboard Cross Gold Medal Match SB-LL1,남자 SBX 금메달 경기 SB-LL1,Unit,,Y,1,HATH,Y,Y,Gold Medal Match,금메달 경기,
SBD,M,SBX-----10010-----,FNL-,000200--,Men's SBX Bronze Medal Match SB-LL1,남자 SBX 동메달 경기 SB-LL1,Men's Snowboard Cross Bronze Medal Match SB-LL1,남자 SBX 동메달 경기 SB-LL1,Unit,,Y,2,HATH,Y,Y,Bronze Medal Match,동메달 경기,
SBD,M,SBX-----10010-----,QFNL,--------,Men's SBX Quarterfinals SB-LL1,남자 SBX 8강 SB-LL1,Men's Snowboard Cross Quarterfinals SB-LL1,남자 SBX 8강 SB-LL1,Phase,,N,0,NONE,N,N,Quarterfinals,준준결승,
SBD,M,SBX-----10010-----,QFNL,000100--,Men's SBX Quarterfinal 1 SB-LL1,남자 SBX 8강 SB-LL1,Men's Snowboard Cross Quarterfinal 1 SB-LL1,남자 SBX 8강 SB-LL1,Unit,,Y,0,HATH,Y,Y,Quarterfinal 1,준준결승 1,
SBD,M,SBX-----10010-----,QFNL,000200--,Men's SBX Quarterfinal 2 SB-LL1,남자 SBX 8강 2 SB-LL1,Men's Snowboard Cross Quarterfinal 2 SB-LL1,남자 SBX 8강 2 SB-LL1,Unit,,Y,0,HATH,Y,Y,Quarterfinal 2,준준결승 2,
SBD,M,SBX-----10010-----,QFNL,000300--,Men's SBX Quarterfinal 3 SB-LL1,남자 SBX 8강 3 SB-LL1,Men's Snowboard Cross Quarterfinal 3 SB-LL1,남자 SBX 8강 3 SB-LL1,Unit,,Y,0,HATH,Y,Y,Quarterfinal 3,준준결승 3,
SBD,M,SBX-----10010-----,QFNL,000400--,Men's SBX Quarterfinal 4 SB-LL1,남자 SBX 8강 4 SB-LL1,Men's Snowboard Cross Quarterfinal 4 SB-LL1,남자 SBX 8강 4 SB-LL1,Unit,,Y,0,HATH,Y,Y,Quarterfinal 4,준준결승 4,
SBD,M,SBX-----10010-----,QUAL,--------,Men's Snowboard Cross Qual SB-LL1,남자 스노보드 크로스 예선 SB-LL1,Men's Snowboard Cross Qualification SB-LL1,남자 스노보드 크로스 예선 SB-LL1,Phase,,N,0,NONE,N,N,Qualification,예선,
SBD,M,SBX-----10010-----,QUAL,000100--,"Men's Snowboard Cross Qual SB-LL1, Run 1","남자 스노보드 크로스 예선 SB-LL1, 1회전","Men's Snowboard Cross Qualification SB-LL1, Run 1","남자 스노보드 크로스 예선 SB-LL1, 1회전",Unit,,Y,0,ATH,Y,Y,Qualification Run 1,예선 런 1,
SBD,M,SBX-----10010-----,QUAL,000200--,"Men's Snowboard Cross Qual SB-LL1, Run 2","남자 스노보드 크로스 예선 SB-LL1, 2회전","Men's Snowboard Cross Qualification SB-LL1, Run 2","남자 스노보드 크로스 예선 SB-LL1, 2회전",Unit,,Y,0,ATH,Y,Y,Qualification Run 2,예선 런 2,
SBD,M,SBX-----10010-----,QUAL,000300--,"Men's Snowboard Cross Qual SB-LL1, Run 3","남자 스노보드 크로스 예선 SB-LL1, 3회전","Men's Snowboard Cross Qualification SB-LL1, Run 3","남자 스노보드 크로스 예선 SB-LL1, 3회전",Unit,,Y,0,ATH,Y,Y,Qualification Run 3,예선 런 3,
SBD,M,SBX-----10010-----,SFNL,--------,Men's SBX Semifinals SB-LL1,남자 SBX 준결승 SB-LL1,Men's Snowboard Cross Semifinals SB-LL1,남자 SBX 준결승 SB-LL1,Phase,,N,0,NONE,N,N,Semifinals,준결승,
SBD,M,SBX-----10010-----,SFNL,000100--,Men's SBX Semifinal 1 SB-LL1,남자 SBX 준결승 1 SB-LL1,Men's Snowboard Cross Semifinal 1 SB-LL1,남자 SBX 준결승 1 SB-LL1,Unit,,Y,0,HATH,Y,Y,Semifinal 1,준결승 1,
SBD,M,SBX-----10010-----,SFNL,000200--,Men's SBX Semifinal 2 SB-LL1,남자 SBX 준결승 2 SB-LL1,Men's Snowboard Cross Semifinal 2 SB-LL1,남자 SBX 준결승 2 SB-LL1,Unit,,Y,0,HATH,Y,Y,Semifinal 2,준결승 2,
SBD,M,SBX-----10010-----,VICT,FLOWER--,"Men's Snowboard Cross SB-LL1, Venue Cer.","남자 스노보드 크로스 SB-LL1, 시상식","Men's Snowboard Cross SB-LL1, Venue Ceremony","남자 스노보드 크로스 SB-LL1, 시상식",Medal,,Y,0,NONE,N,Y,Venue Ceremony,시상식,
SBD,M,SBX-----10010-----,VICT,MEDAL---,"Men's Snowboard Cross SB-LL1, Vict. Cer.","남자 스노보드 크로스 SB-LL1, 메달 시상식","Men's Snowboard Cross SB-LL1, Victory Ceremony","남자 스노보드 크로스 SB-LL1, 메달 시상식",Medal,,Y,0,NONE,N,Y,Victory Ceremony,메달 시상식,
SBD,M,SBX-----20010-----,----,--------,Men's Snowboard Cross SB-LL2,남자 스노보드 크로스 SB-LL2,Men's Snowboard Cross SB-LL2,남자 스노보드 크로스 SB-LL2,Event,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,8FNL,--------,Men's SBX 1/8 Finals SB-LL2,남자 SBX 1/8 결승 SB-LL2,Men's Snowboard Cross 1/8 Finals SB-LL2,남자 SBX 1/8 결승 SB-LL2,Phase,,N,0,NONE,N,N,1/8 Finals,8강전,
SBD,M,SBX-----20010-----,8FNL,000100--,Men's SBX 1/8 Final 1 SB-LL2,남자 SBX 1/8 결승 1 SB-LL2,Men's Snowboard Cross 1/8 Final 1 SB-LL2,남자 SBX 1/8 결승 1 SB-LL2,Unit,,Y,0,HATH,Y,Y,1/8 Final 1,8강전 1,
SBD,M,SBX-----20010-----,8FNL,000200--,Men's SBX 1/8 Final 2 SB-LL2,남자 SBX 1/8 결승 2 SB-LL2,Men's Snowboard Cross 1/8 Final 2 SB-LL2,남자 SBX 1/8 결승 2 SB-LL2,Unit,,Y,0,HATH,Y,Y,1/8 Final 2,8강전 2,
SBD,M,SBX-----20010-----,8FNL,000300--,Men's SBX 1/8 Final 3 SB-LL2,남자 SBX 1/8 결승 3 SB-LL2,Men's Snowboard Cross 1/8 Final 3 SB-LL2,남자 SBX 1/8 결승 3 SB-LL2,Unit,,Y,0,HATH,Y,Y,1/8 Final 3,8강전 3,
SBD,M,SBX-----20010-----,8FNL,000400--,Men's SBX 1/8 Final 4 SB-LL2,남자 SBX 1/8 결승 4 SB-LL2,Men's Snowboard Cross 1/8 Final 4 SB-LL2,남자 SBX 1/8 결승 4 SB-LL2,Unit,,Y,0,HATH,Y,Y,1/8 Final 4,8강전 4,
SBD,M,SBX-----20010-----,8FNL,000500--,Men's SBX 1/8 Final 5 SB-LL2,남자 SBX 1/8 결승 5 SB-LL2,Men's Snowboard Cross 1/8 Final 5 SB-LL2,남자 SBX 1/8 결승 5 SB-LL2,Unit,,Y,0,HATH,Y,Y,1/8 Final 5,8강전 5,
SBD,M,SBX-----20010-----,8FNL,000600--,Men's SBX 1/8 Final 6 SB-LL2,남자 SBX 1/8 결승 6 SB-LL2,Men's Snowboard Cross 1/8 Final 6 SB-LL2,남자 SBX 1/8 결승 6 SB-LL2,Unit,,Y,0,HATH,Y,Y,1/8 Final 6,8강전 6,
